codigo_act,latitud,longitud
221312,19.41629922,-99.16381726
221312,19.284006,-99.23449633
221312,19.2540295,-99.10308389
221312,19.40027983,-99.09792688
221113,19.40511018,-99.23938264
221123,19.42946122,-99.20521279
221312,19.43905549,-99.18330952
221312,19.47326932,-99.18940523
221312,19.22074818,-98.99914086
221312,19.46978792,-99.13723913
221312,19.44247665,-99.07862505
221312,19.50099474,-99.09643133
221312,19.38082938,-99.24199867
221312,19.34284059,-99.10041582
221312,19.3329799,-99.14437272
221312,19.23262993,-99.09273494
221312,19.54710659,-99.12804687
221312,19.4155945,-99.06839245
221312,19.35575946,-99.10093566
221312,19.33970195,-99.01093957
221312,19.4009925,-99.20728278
221312,19.3754897,-99.05986223
221312,19.44727413,-99.10244404
221312,19.40094107,-99.14803488
221312,19.42582463,-99.17363422
221312,19.47381285,-99.15708909
221312,19.31933203,-99.13279306
221312,19.32831203,-99.15233126
221312,19.26341994,-99.11632903
221312,19.3472047,-99.1809802
221312,19.37944386,-99.09483021
221312,19.25627174,-99.11973272
221312,19.43431582,-99.11467246
221312,19.49342108,-99.12592275
221312,19.37262303,-99.10168674
221312,19.37925499,-99.25996933
221312,19.52599629,-99.14759628
221312,19.27343223,-99.22248129
221312,19.50141274,-99.10994198
221312,19.35760492,-99.07226672
221312,19.3756345,-99.05996069
221312,19.3967056,-99.16471285
221312,19.37033682,-99.10188715
221312,19.35183093,-99.09109908
221312,19.39956934,-99.16778955
221312,19.32202135,-99.09702101
221312,19.38021316,-99.09969167
221312,19.33373728,-99.10675345
221312,19.40180457,-99.09149483
221312,19.45143035,-99.17197523
221312,19.33963954,-99.20846819
221312,19.37054211,-99.10198077
221312,19.37338117,-99.00195971
221312,19.36864988,-99.00508995
221312,19.50858379,-99.2028576
221111,19.4383461,-99.20997921
221113,19.42929775,-99.20498574
221114,19.43845249,-99.19982051
221123,19.40628443,-99.16173017
221312,19.30500687,-99.24666032
221121,19.3144196,-99.33882148
221122,19.44115838,-99.17902557
221122,19.38176056,-99.16062463
221122,19.39714274,-99.05374102
221122,19.40305221,-99.23074785
221122,19.43803678,-99.17199642
221122,19.43922433,-99.08929712
221312,19.32119598,-99.06903311
221312,19.32094344,-99.03582725
221119,19.42946122,-99.20521279
221122,19.4836463,-99.21435807
221121,19.26030712,-99.17226494
221121,19.45358588,-99.14990964
221121,19.3955406,-99.19008533
221113,19.42971108,-99.19556854
221113,19.4313612,-99.18191124
221113,19.43136071,-99.18212479
221113,19.43136071,-99.18212479
221113,19.42971382,-99.19558668
221210,19.42946122,-99.20521279
221312,19.2462543,-99.02499863
221312,19.50599464,-99.10843287
221312,19.53974306,-99.13734318
221312,19.29970616,-99.25901924
221312,19.38028072,-99.26830752
221312,19.29997129,-99.25893626
221312,19.39253938,-99.25952345
221312,19.32846005,-99.32740284
221312,19.2084223,-99.09782618
221312,19.29944946,-99.25567978
221312,19.31524176,-99.23127434
221312,19.33430305,-99.23612026
221312,19.34864062,-99.22832116
221312,19.34573568,-99.23800297
221312,19.33755445,-99.22065765
221312,19.39617131,-99.22213962
221312,19.37352863,-99.21253543
221312,19.33782695,-99.21331515
221312,19.55696508,-99.14749369
221312,19.38484163,-99.22806258
221312,19.19246292,-99.0098854
