ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,TVIVHAB,VPH_AUTOM,VPH_INTER,GRAPROES,PEA,POCUPADA
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2146,000,2810,765,462,618,11.83,1462,1431
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2150,000,3106,836,459,661,11.63,1642,1607
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2165,000,1009,239,110,176,11.16,518,508
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,217A,000,4413,1356,667,945,11.81,2690,2653
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2184,000,2870,877,402,635,11.92,1456,1421
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2199,000,3485,1058,468,808,11.82,1970,1933
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2201,000,4422,1269,477,941,11.26,2411,2364
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2216,000,3197,991,404,712,11.36,1662,1624
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2220,000,5296,1430,548,1042,10.71,3144,3074
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2235,000,3997,1061,554,789,11.7,2137,2062
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,224A,000,3517,930,480,733,11.5,1767,1738
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2254,000,3267,844,534,703,11.65,1656,1611
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2269,000,2773,732,384,566,11.51,1391,1368
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2273,000,5032,1432,624,1084,11.61,2753,2697
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2288,000,7055,2041,750,1413,11,3833,3715
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2292,000,4245,1175,490,855,11.23,2318,2230
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2305,000,3614,955,354,685,10.82,1953,1895
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,231A,000,3306,936,540,745,11.87,1766,1719
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2324,000,2997,769,452,623,12.09,1482,1445
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2339,000,751,193,105,158,11.42,407,391
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2343,000,3588,1002,608,809,12.23,1875,1811
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2358,000,1767,491,248,374,11.5,870,846
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2362,000,2422,713,505,594,13.21,1201,1173
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2377,000,2986,885,634,729,12.81,1455,1406
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2381,000,2918,750,384,573,11.42,1552,1502
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2396,000,3449,938,479,739,11.43,1888,1843
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2409,000,3728,1054,700,900,12.69,1771,1694
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2428,000,2407,644,352,499,11.37,1283,1254
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2432,000,2660,784,521,660,12.79,1309,1255
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2447,000,2642,763,519,637,12.92,1277,1230
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2451,000,3246,971,468,786,12.05,1680,1629
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2466,000,3163,922,463,723,11.91,1666,1626
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2470,000,5374,1452,623,1032,11.13,2776,2690
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2485,000,6176,1692,677,1223,10.87,3389,3309
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2536,000,1867,498,167,324,9.11,883,860
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2574,000,3313,860,158,444,8.66,1518,1458
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2593,000,5726,1581,392,902,8.94,2754,2697
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2606,000,3240,871,299,528,9.4,1548,1510
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2610,000,7326,1957,669,1226,9.42,3546,3456
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2625,000,7116,1908,623,1153,9.62,3565,3492
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,263A,000,2465,730,321,564,11.8,1277,1238
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2644,000,2242,628,333,502,12.05,1178,1145
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2659,000,2132,637,347,523,12.12,1120,1091
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2663,000,2595,797,358,660,11.67,1443,1414
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2678,000,2434,724,357,594,11.83,1345,1316
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2682,000,5028,1417,450,944,10.51,2721,2654
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2697,000,2999,886,451,706,11.67,1692,1657
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,270A,000,2602,704,345,561,11.34,1262,1210
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2714,000,2630,718,311,538,11.15,1381,1346
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2729,000,4496,1353,469,728,9.89,2272,2247
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2733,000,3894,1055,386,645,10.2,1949,1877
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2748,000,3855,1032,351,635,9.71,2015,1967
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2752,000,4278,1144,369,802,9.55,2054,2020
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2767,000,5406,1390,388,856,9.32,2545,2492
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2771,000,5099,1377,345,782,9.2,2382,2315
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2786,000,2091,579,414,488,12.7,1108,1071
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2790,000,3663,1061,444,780,11.26,1858,1810
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2803,000,4272,1246,501,851,11.05,2141,2074
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2822,000,3802,965,402,682,10.58,1983,1925
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2837,000,3315,870,185,511,9.23,1657,1616
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2841,000,2417,654,125,400,9.2,1173,1112
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2856,000,4890,1498,740,1215,12.3,2697,2600
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2860,000,4900,1586,787,1328,12.5,2629,2563
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2875,000,2195,723,572,671,14.46,1064,1024
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,288A,000,1702,486,259,370,11.64,913,887
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2894,000,2140,637,314,498,11.85,1035,991
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2907,000,5111,1589,800,1230,12.03,2838,2758
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2930,000,4364,1278,513,949,11.15,2321,2252
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2945,000,4598,1282,508,953,10.86,2373,2336
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,295A,000,4267,1206,467,895,10.86,2350,2283
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2964,000,4888,1319,320,725,9.01,2213,2139
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2979,000,5544,1457,386,862,9.31,2734,2643
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2983,000,3377,910,223,469,9.02,1546,1510
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,2998,000,4749,1243,333,665,9.12,2401,2357
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3017,000,1925,479,137,271,8.83,938,900
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3055,000,2876,823,321,588,11.32,1532,1512
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,306A,000,2899,707,168,466,10.05,1508,1453
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3074,000,2060,544,195,398,10.92,1038,1010
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3089,000,8133,2264,919,1536,10.26,4174,4109
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3093,000,12036,3167,1364,2241,10.46,6313,6189
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3110,000,1574,519,161,433,11.56,808,785
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3125,000,3029,831,471,727,11.83,1387,1359
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,313A,000,1484,530,309,510,14.47,718,696
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3144,000,4023,1060,320,645,9.86,2112,2066
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3159,000,4982,1299,441,820,10.3,2666,2583
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3163,000,1911,528,151,370,10.47,1055,1038
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3178,000,1870,575,206,417,11.05,982,962
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3182,000,2221,757,264,522,11.47,1253,1229
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3197,000,5244,1602,543,1150,10.83,2908,2808
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,320A,000,1993,626,305,489,12.07,1160,1144
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3214,000,5814,1563,414,895,8.89,2945,2887
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3229,000,3544,903,157,471,8.55,1722,1682
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3233,000,6414,1625,487,971,9.39,3224,3151
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3248,000,5663,1610,523,929,9.28,2868,2811
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3252,000,6248,1734,541,1082,9.77,3124,3065
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3267,000,3857,933,232,562,8.9,1791,1740
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3271,000,4264,1218,433,792,9.9,2131,2083
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3286,000,3236,870,269,544,9.02,1679,1650
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3290,000,4654,1291,471,895,11.06,2333,2236
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3303,000,1861,535,206,389,10.86,992,964
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3318,000,4304,1149,274,643,8.76,2284,2234
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3322,000,4420,1228,327,683,9.02,2335,2290
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3337,000,3043,941,347,732,11.64,1743,1690
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3341,000,2343,641,280,489,11.72,1279,1260
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3356,000,1096,358,224,316,13.79,547,541
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3360,000,4725,1316,379,847,10.48,2394,2336
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3375,000,1196,351,239,293,12.38,666,652
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,338A,000,2997,1024,797,941,13.91,1704,1671
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3394,000,2891,821,422,686,11.87,1551,1506
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3407,000,8413,2891,1608,2586,13.37,4812,4724
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3411,000,5806,1519,278,822,8.62,3002,2936
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3426,000,2443,609,90,379,8.73,1197,1156
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3430,000,4345,1189,237,597,8.7,2101,2040
09,Ciudad de México,005,Gustavo A. Madero,0001,Total AGEB urbana,3445,000,4319,1107,264,592,8.75,2107,2062
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,001A,000,6014,1888,937,1511,12.13,3415,3323
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0024,000,5155,1606,693,1225,11.51,2970,2904
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0039,000,4548,1221,463,894,10.58,2339,2260
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0043,000,5255,1533,662,1166,11.55,2817,2763
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0058,000,3919,1208,532,969,11.57,2184,2123
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0077,000,4527,1348,578,991,11.47,2554,2458
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0081,000,7404,2215,1209,1844,12.31,4218,4129
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0096,000,8297,2635,1275,2109,12.06,4819,4703
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0109,000,6369,1961,879,1462,11.4,3631,3558
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0128,000,5499,1625,655,1280,11.66,3100,3032
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0132,000,4303,1341,596,981,11.4,2491,2437
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0147,000,0,0,0,0,0.00,0,0
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0151,000,0,0,0,0,0.00,0,0
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0166,000,2473,761,281,509,11.24,1404,1362
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0170,000,2014,570,265,420,10.81,1054,1030
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0185,000,10395,3446,1989,2915,12.73,5938,5816
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,019A,000,2185,663,325,488,11.71,1190,1166
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0202,000,5819,1691,838,1302,11.64,3107,3053
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0217,000,7652,2305,1129,1893,11.81,4164,4038
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0221,000,6103,2081,947,1772,12.46,3721,3650
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0236,000,4221,1455,803,1272,13.22,2374,2301
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0240,000,2790,988,464,833,12.71,1657,1611
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0255,000,7139,2132,837,1645,11.23,4285,4172
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,026A,000,3997,1218,455,946,11.34,2369,2311
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0274,000,4869,1504,538,1076,11.15,2673,2650
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0289,000,1038,409,292,352,13.53,537,527
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0293,000,5556,1662,714,1225,11.41,3299,3243
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0310,000,9912,3104,1505,2469,11.83,5700,5584
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0325,000,4283,1283,539,948,11.49,2237,2172
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,033A,000,4787,1440,706,1124,11.89,2630,2580
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0344,000,3910,1211,515,903,11.41,2128,2083
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0359,000,6468,1859,899,1443,11.59,3403,3288
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0363,000,5344,1502,582,1066,11.21,3029,2940
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0378,000,2360,714,302,567,11.4,1382,1357
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0382,000,2840,935,342,679,11.62,1651,1621
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0397,000,7901,2257,837,1637,10.99,4578,4478
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0414,000,3190,893,349,661,10.94,1863,1826
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0429,000,2593,732,316,561,11.48,1421,1384
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0433,000,2737,750,298,564,11.12,1526,1492
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0448,000,2579,684,294,523,10.98,1411,1376
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0452,000,1986,571,229,409,11.29,1131,1094
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0467,000,20,4,0,0,9.93,10,10
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0471,000,3513,888,331,676,10.81,1882,1825
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0486,000,1631,447,201,318,11.09,899,887
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0490,000,3843,1006,447,753,11.07,2093,2055
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0503,000,4722,1360,499,963,11.12,2591,2531
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0518,000,5337,1645,719,1231,11.49,2870,2819
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0522,000,3376,983,434,734,11.55,1760,1713
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0537,000,4131,1180,445,856,11.06,2245,2168
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0541,000,3564,1028,446,774,11.33,1831,1802
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0556,000,4808,1288,593,990,11.42,2621,2553
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0575,000,6876,1915,716,1339,10.78,3715,3626
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,058A,000,4801,1255,412,955,10.51,2709,2644
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0594,000,2900,749,254,548,10.26,1590,1557
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0607,000,7114,2000,768,1429,10.95,3893,3784
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0611,000,5465,1513,633,1070,10.93,2872,2796
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0626,000,1985,497,149,378,10.34,1025,993
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0630,000,2680,724,281,524,10.97,1446,1396
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0645,000,2127,562,220,435,10.99,1128,1109
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,065A,000,2015,519,226,394,10.82,1091,1066
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0664,000,3851,1091,594,922,11.92,2063,2012
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0679,000,2575,707,260,488,11.15,1354,1318
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0683,000,4346,1191,475,855,10.65,2434,2359
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0698,000,3033,812,256,581,10.57,1633,1588
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0700,000,3686,932,336,673,10.33,1892,1835
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0715,000,2275,607,229,450,10.92,1311,1273
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,072A,000,2520,618,265,459,10.87,1362,1354
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0734,000,2950,798,277,553,10.65,1683,1644
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0749,000,2692,895,620,794,13.81,1524,1475
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0753,000,2113,626,382,521,12.33,1157,1135
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0768,000,2016,566,260,422,11.51,1119,1103
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0772,000,1971,649,353,540,12.85,1048,998
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0787,000,4868,1244,436,885,10.94,2645,2560
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0791,000,1795,488,226,369,11.45,996,968
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0804,000,4824,882,362,666,10.08,2628,2556
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0823,000,3361,955,464,778,11.63,1741,1680
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0838,000,2924,849,408,682,11.49,1805,1769
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0842,000,2068,619,315,526,11.86,1059,1026
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0876,000,1859,595,478,526,14.15,1008,982
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0880,000,1783,581,461,518,14.33,1005,991
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0895,000,2428,746,588,658,13.8,1254,1196
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0908,000,1288,417,244,365,13.15,731,711
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0927,000,2727,790,300,612,10.94,1447,1399
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0931,000,2852,904,388,714,11.33,1514,1485
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0946,000,2334,732,378,600,12.04,1212,1166
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0950,000,2296,783,591,692,13.9,1252,1227
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0965,000,1629,551,406,497,13.87,914,893
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,097A,000,1528,491,381,438,13.91,822,793
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0984,000,1628,561,416,491,13.76,876,848
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,0999,000,928,265,133,214,11.76,518,493
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1003,000,2550,741,365,588,11.64,1426,1410
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1018,000,2119,572,204,442,10.62,1144,1106
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1022,000,2024,541,243,429,11.73,1100,1073
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1037,000,2212,444,197,347,10.68,1340,1310
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1041,000,4529,968,397,715,10.43,2434,2376
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1056,000,4258,1062,355,754,10.35,2382,2344
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1060,000,3704,906,320,651,10.43,1956,1896
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1075,000,2887,575,285,459,10.79,1633,1604
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,108A,000,4564,1027,341,668,10.03,2536,2493
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1094,000,4236,1430,769,1243,12.92,2467,2385
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1107,000,4414,1342,611,1059,11.54,2614,2552
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1111,000,1413,494,249,415,12.56,779,750
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1126,000,5768,1758,726,1342,11.42,3368,3292
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1130,000,3560,775,327,571,10.47,1917,1871
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,115A,000,2063,541,174,367,10.35,1125,1108
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1164,000,915,214,72,157,9.94,470,466
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1179,000,8203,2650,1160,2074,11.98,4662,4532
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1183,000,2241,676,363,552,12.15,1261,1238
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1198,000,2099,685,309,551,11.82,1189,1174
09,Ciudad de México,006,Iztacalco,0001,Total AGEB urbana,1200,000,4449,1430,705,1165,12.25,2434,2359
09,Ciudad de México,007,Iztapalapa,0001,Total AGEB urbana,0017,000,5868,1649,591,1217,11.23,3253,3178
09,Ciudad de México,007,Iztapalapa,0001,Total AGEB urbana,0021,000,7518,2288,941,1698,11.25,4036,3940
09,Ciudad de México,007,Iztapalapa,0001,Total AGEB urbana,0036,000,10273,3130,1541,2487,11.8,5688,5556
09,Ciudad de México,007,Iztapalapa,0001,Total AGEB urbana,0040,000,3860,1080,456,793,11.39,1985,1916
09,Ciudad de México,007,Iztapalapa,0001,Total AGEB urbana,0055,000,3701,1196,797,1032,13.36,1926,1844
09,Ciudad de México,007,Iztapalapa,0001,Total AGEB urbana,006A,000,2957,771,249,542,9.88,1547,1496
09,Ciudad de México,007,Iztapalapa,0001,Total AGEB urbana,0074,000,2480,657,226,473,10.42,1242,1222
09,Ciudad de México,007,Iztapalapa,0001,Total AGEB urbana,0089,000,2144,656,317,497,11.53,1201,1171
09,Ciudad de México,007,Iztapalapa,0001,Total AGEB urbana,0093,000,1677,508,433,453,13.67,855,827
09,Ciudad de México,007,Iztapalapa,0001,Total AGEB urbana,0106,000,1524,473,387,425,13.59,737,729
09,Ciudad de México,007,Iztapalapa,0001,Total AGEB urbana,0110,000,1932,677,534,605,13.56,1033,1015
09,Ciudad de México,007,Iztapalapa,0001,Total AGEB urbana,013A,000,2880,820,253,569,10.48,1567,1512
09,Ciudad de México,007,Iztapalapa,0001,Total AGEB urbana,0144,000,1855,516,152,322,10.12,948,935
09,Ciudad de México,007,Iztapalapa,0001,Total AGEB urbana,0178,000,2948,890,358,689,11.33,1597,1569
